date,open,high,low,close,volume,dividend_amount
2009-01-30,1249.9995,1334.7997,1242.0496,1325.1996,9067843.0,0.0
2009-02-02,1334.9995,1351.9996,1273.4496,1277.5496,7113990.0,0.0
2009-02-03,1279.9995,1329.9996,1271.4996,1302.5497,9201798.0,0.0
2009-02-04,1309.9997,1336.6497,1297.0997,1307.3996,6337478.0,0.0
2009-02-05,1312.9996,1318.9995,1271.5995,1286.7495,6047953.0,0.0
2009-02-06,1301.9997,1349.9995,1293.9997,1343.4997,7217033.0,0.0
2009-02-09,1347.9997,1399.3996,1339.9997,1389.0496,6872421.0,0.0
2009-02-10,1380.9995,1414.1997,1373.3496,1401.4996,9770042.0,0.0
2009-02-11,1379.9995,1389.9996,1362.1995,1384.0495,5583628.0,0.0
2009-02-12,1364.9995,1375.9996,1345.5997,1351.6996,5563906.0,0.0
2009-02-13,1362.6996,1404.1495,1362.6996,1390.9495,4031437.0,0.0
2009-02-16,1379.9995,1394.9995,1311.2996,1319.0496,7229490.0,0.0
2009-02-17,1309.9997,1313.9996,1257.1495,1267.5996,5689757.0,0.0
2009-02-18,1250.9996,1315.9997,1247.9997,1294.7496,7835345.0,0.0
2009-02-19,1289.9996,1309.8996,1281.8996,1293.6496,4638374.0,0.0
2009-02-20,1279.9995,1284.4497,1241.2995,1253.5496,5475566.0,0.0
2009-02-24,1224.9496,1263.1996,1201.0996,1253.2997,8144326.0,0.0
2009-02-25,1249.9497,1284.9997,1249.9497,1265.9996,3884169.0,0.0
2009-02-26,1271.4996,1297.8496,1252.3996,1290.4496,4468125.0,0.0
2009-02-27,1289.9497,1295.9995,1247.9997,1265.0496,5619107.0,0.0
2009-03-02,1249.2995,1262.6997,1213.1997,1225.1497,6718062.0,0.0
2009-03-03,1211.9996,1250.5996,1176.9997,1199.0497,7264912.0,0.0
2009-03-04,1197.8496,1214.9996,1178.0996,1209.5995,7898517.0,0.0
2009-03-05,1225.0496,1228.9996,1142.9996,1149.0997,10947029.0,0.0
2009-03-06,1120.9996,1181.9996,1118.0496,1170.5497,8322215.0,0.0
2009-03-09,1159.4496,1163.9997,1139.9997,1153.8496,4622706.0,0.0
2009-03-12,1169.9997,1212.7496,1169.9997,1201.9496,7530904.0,0.0
2009-03-13,1225.0496,1294.8996,1211.9996,1282.3497,5795631.0,0.0
2009-03-16,1292.9997,1329.8997,1273.5495,1326.5996,7233597.0,0.0
2009-03-17,1324.9496,1341.7496,1292.8496,1300.3495,7753506.0,0.0
2009-03-18,1320.0496,1359.8996,1311.9995,1331.2997,6535028.0,0.0
2009-03-19,1339.9496,1353.9996,1320.0496,1344.6495,5805649.0,0.0
2009-03-20,1334.9497,1348.7996,1320.9996,1338.5496,5010187.0,0.0
2009-03-23,1349.9995,1449.8495,1349.9995,1439.7996,7181962.0,0.0
2009-03-24,1449.9995,1472.9496,1442.2495,1451.6495,7975264.0,0.0
2009-03-25,1439.9997,1548.9995,1435.0496,1533.3996,11970088.0,0.0
2009-03-26,1549.7996,1574.9996,1522.1496,1566.5495,9655087.0,0.0
2009-03-27,1564.9496,1581.9995,1535.4996,1547.9995,7774843.0,0.0
2009-03-30,1531.7996,1535.9495,1494.0996,1515.6996,9456878.0,0.0
2009-03-31,1530.0495,1552.3995,1514.6996,1523.1995,6689646.0,0.0
2009-04-01,1530.2495,1588.8996,1497.5495,1579.4495,7375475.0,0.0
2009-04-02,1643.9995,1678.7996,1602.1495,1662.4995,6950234.0,0.0
2009-04-06,1709.9994,1717.9995,1649.8996,1672.2494,5820065.0,0.0
2009-04-08,1637.9996,1737.9996,1605.0995,1724.0495,8412627.0,0.0
2009-04-09,1744.4994,1764.9995,1705.9995,1733.0495,6714088.0,0.0
2009-04-13,1751.9995,1786.8494,1723.0995,1769.2495,4902883.0,0.0
2009-04-15,1731.2994,1834.9995,1699.9994,1825.5494,7304970.0,0.0
2009-04-16,1840.0495,1843.9995,1719.9995,1736.4994,7867262.0,0.0
2009-04-17,1750.0496,1781.9995,1702.5995,1717.4995,6419992.0,0.0
2009-04-20,1701.9994,1752.8994,1687.5995,1713.6995,5810794.0,0.0
2009-04-21,1679.9995,1733.9995,1669.9994,1705.9995,6698045.0,0.0
2009-04-22,1718.9995,1731.9994,1691.9996,1716.0995,5988945.0,0.0
2009-04-23,1724.9994,1774.7994,1697.6494,1762.3495,5447105.0,0.0
2009-04-24,1754.9994,1798.9996,1725.7495,1784.5495,5433711.0,0.0
2009-04-27,1759.9495,1804.6995,1759.9495,1784.8494,4430499.0,0.0
2009-04-28,1769.9495,1791.8496,1730.0995,1736.7494,4361351.0,0.0
2009-04-29,1752.9996,1813.7995,1747.9994,1802.6994,4210255.0,0.0
2009-05-04,1853.9994,1895.1995,1845.9994,1885.3495,5560486.0,0.0
2009-05-05,1879.9494,1887.9995,1838.2495,1876.6993,4299803.0,0.0
2009-05-06,1864.9494,1935.3994,1849.9995,1879.7994,5890949.0,0.0
2009-05-07,1898.9993,1921.9993,1879.9994,1913.9993,4464596.0,0.0
2009-05-08,1894.9494,1929.9993,1874.9995,1896.9995,4318761.0,0.0
2009-05-11,1910.0994,1922.9994,1849.9995,1859.3494,3739877.0,0.0
2009-05-12,1849.9494,1974.6995,1837.9994,1958.2995,5377631.0,0.0
2009-05-13,1969.9495,1974.9995,1907.0995,1937.8994,5910396.0,0.0
2009-05-14,1897.9494,1928.4994,1883.9993,1908.5494,5105065.0,0.0
2009-05-15,1925.0495,1959.8994,1911.9995,1948.2494,3626544.0,0.0
2009-05-18,2101.9994,2409.9994,2101.9994,2359.1993,165948.0,0.0
2009-05-19,2488.9493,2489.9992,2202.1993,2235.3994,8920991.0,0.0
2009-05-20,2184.9493,2249.9994,2135.9993,2150.9494,5463625.0,0.0
2009-05-21,2125.9994,2177.8493,2106.9993,2116.7993,3974169.0,0.0
2009-05-22,2094.9493,2204.8993,2094.9493,2183.0994,4790440.0,0.0
2009-05-25,2174.9494,2213.9993,2154.9994,2193.3492,3640920.0,0.0
2009-05-26,2184.9493,2209.9994,2132.1995,2144.0493,3329299.0,0.0
2009-05-27,2180.2494,2200.9994,2153.1493,2187.1993,3692062.0,0.0
2009-05-28,2199.9993,2244.9993,2189.9993,2219.8993,4130002.0,0.0
2009-05-29,2235.0493,2303.9992,2211.7994,2277.4992,6426824.0,0.0
2009-06-01,2304.9992,2311.4492,2256.9994,2280.8494,3033050.0,0.0
2009-06-02,2289.9993,2308.9993,2224.9994,2279.1993,3472872.0,0.0
2009-06-03,2294.8992,2299.9993,2228.1993,2244.7994,3406518.0,0.0
2009-06-04,2220.0493,2261.9993,2159.9993,2255.6993,4660741.0,0.0
2009-06-05,2269.9993,2289.9993,2186.1992,2211.8494,3979915.0,0.0
2009-06-08,2203.9994,2259.9993,1847.8995,2188.8993,4251055.0,0.0
2009-06-09,2179.9994,2285.9994,2165.0994,2271.8992,4482864.0,0.0
2009-06-10,2285.0494,2341.3993,2280.2992,2320.2494,3607505.0,0.0
2009-06-11,2299.6993,2340.9994,2282.9993,2299.7494,2628404.0,0.0
2009-06-12,2310.0492,2372.2992,2301.9994,2356.7993,4590729.0,0.0
2009-06-15,2328.6992,2359.9993,2171.7993,2180.4492,8597102.0,0.0
2009-06-16,2143.9993,2183.9993,2120.9993,2141.5993,4966475.0,0.0
2009-06-17,2139.9994,2177.6993,2035.9995,2050.7994,6909506.0,0.0
2009-06-18,2051.0493,2071.9994,1991.1493,2024.9493,6536240.0,0.0
2009-06-19,2048.9994,2059.9993,1976.4994,2039.5994,5612420.0,0.0
2009-06-22,2060.9993,2071.9994,1932.1995,1952.4494,6567325.0,0.0
2009-06-23,1919.7994,2032.6493,1901.0993,2016.0494,7289589.0,0.0
2009-06-24,2025.3493,2034.7994,1973.0994,2000.0995,4232605.0,0.0
2009-06-25,2028.7994,2028.7994,1946.2994,1959.4994,3929209.0,0.0
2009-06-26,1982.3995,2034.9995,1965.5995,2028.6494,4267102.0,0.0
2009-06-29,2039.9994,2111.8993,2025.0993,2084.9493,3841293.0,0.0
2009-06-30,2099.6993,2105.0994,2010.3493,2023.3494,3555450.0,0.0
2009-07-01,2009.9994,2084.9994,1988.9995,2057.3493,4645033.0,0.0
2009-07-02,2069.9994,2078.9994,1995.4993,2010.1494,4551313.0,0.0
2009-07-03,1998.9993,2035.1993,1980.2494,2025.8494,4404397.0,0.0
2009-07-06,2040.0495,2050.9995,1865.6494,1893.5994,8147060.0,0.0
2009-07-07,1910.0495,1910.0495,1826.7495,1855.3495,6056586.0,0.0
2009-07-08,1817.9994,1890.0994,1799.9994,1829.3494,7565207.0,0.0
2009-07-09,1831.9994,1873.6995,1831.9994,1852.3494,3878831.0,0.0
2009-07-10,1859.7994,1879.9994,1749.9995,1778.3994,4560621.0,0.0
2009-07-13,1750.9995,1765.2494,1718.2995,1747.8494,4439798.0,0.0
2009-07-14,1779.9995,1824.8995,1766.3494,1811.1995,3201369.0,0.0
2009-07-15,1834.9995,1890.4994,1806.9994,1874.9995,3591353.0,0.0
2009-07-16,1904.9995,1966.5993,1879.9994,1934.2995,6854314.0,0.0
2009-07-17,1949.9995,1963.9994,1919.0994,1933.3994,5086393.0,0.0
2009-07-20,1959.9993,2034.9995,1945.9994,2030.6495,5369829.0,0.0
2009-07-21,2040.0495,2044.8994,2007.1493,2017.5494,2974446.0,0.0
2009-07-22,2025.0495,2056.2994,1964.9994,1977.2994,3876198.0,0.0
2009-07-23,1998.9993,2051.9993,1989.9995,2038.1493,8792205.0,0.0
2009-07-24,2045.0494,2064.8993,1985.1994,2013.7494,5376201.0,0.0
2009-07-27,1964.9994,1969.9994,1907.9994,1938.5493,6922654.0,0.0
2009-07-28,1940.3495,1957.9995,1890.9993,1910.2494,4894032.0,0.0
2009-07-29,1899.9994,1934.9995,1872.4994,1926.2995,5480181.0,0.0
2009-07-30,1904.9494,1939.9994,1889.9995,1899.8994,2785452.0,0.0
2009-07-31,1925.0495,1974.9995,1915.9994,1957.0994,4096668.0,0.0
2009-08-03,1959.9993,2032.8995,1957.9995,2014.9495,3382637.0,0.0
2009-08-04,2009.9994,2054.9994,2005.1994,2041.1494,3804486.0,0.0
2009-08-05,2045.0494,2082.6995,2031.2994,2075.2494,4261615.0,0.0
2009-08-06,2019.9995,2123.7993,2019.9995,2046.5493,5386005.0,0.0
2009-08-07,2034.6494,2063.9994,1989.9995,1995.8993,4489172.0,0.0
2009-08-10,2029.9993,2037.9993,1973.3494,1986.3495,3947865.0,0.0
2009-08-11,1990.0494,2047.2994,1974.9995,1999.4494,3981434.0,0.0
2009-08-12,1979.9494,2001.7993,1943.0493,1991.7494,4536950.0,0.0
2009-08-13,2020.9993,2035.5993,1997.3494,2023.4494,3367789.0,0.0
2009-08-14,2019.6994,2063.7993,2007.0494,2034.2995,4852694.0,0.0
2009-08-17,1999.6993,2017.9994,1921.2993,1939.5994,4009858.0,0.0
2009-08-18,1924.9994,1955.7993,1919.9995,1946.3993,3310542.0,0.0
2009-08-19,1934.9494,1954.9994,1872.9995,1883.4494,6133249.0,0.0
2009-08-20,1900.0494,1925.8995,1888.9995,1897.9995,2476157.0,0.0
2009-08-21,1889.9494,1934.5995,1864.9995,1928.6494,3119493.0,0.0
2009-08-24,1950.0493,1979.9994,1944.9993,1974.2494,2377596.0,0.0
2009-08-25,1959.6995,2029.8994,1959.6995,2023.7494,3922781.0,0.0
2009-08-26,2034.9995,2044.9993,2013.0994,2039.5994,2635394.0,0.0
2009-08-27,2024.9493,2056.4993,2020.0994,2040.2493,2440610.0,0.0
2009-08-28,2029.6993,2074.9993,2024.9994,2070.2994,3111502.0,0.0
2009-08-31,2045.9993,2059.8994,1993.2493,2004.0994,2990146.0,0.0
2009-09-01,2016.9994,2041.9994,1966.9995,1981.9995,3323492.0,0.0
2009-09-02,1964.9494,1997.0994,1956.2994,1971.7495,2614634.0,0.0
2009-09-03,1985.9994,1987.2994,1924.8995,1932.0993,3763132.0,0.0
2009-09-04,1929.6995,1994.9994,1929.6995,1980.8993,4092048.0,0.0
2009-09-07,1991.2495,2007.9994,1974.9995,2000.5994,2367844.0,0.0
2009-09-08,2005.1495,2092.5994,1887.6994,2075.1493,5707496.0,0.0
2009-09-09,2064.9494,2174.4994,2060.9993,2169.3494,7320827.0,0.0
2009-09-10,2181.1993,2204.9993,2134.9994,2149.1993,4355011.0,0.0
2009-09-11,2164.7993,2169.9993,2110.9994,2140.9493,3296461.0,0.0
2009-09-14,2125.4993,2159.8993,2112.9993,2146.9493,2864727.0,0.0
2009-09-15,2146.9493,2183.4994,2139.6993,2180.1494,2138405.0,0.0
2009-09-16,2200.2493,2209.9994,2163.3493,2183.4994,2426662.0,0.0
2009-09-17,2169.7993,2204.4493,2070.2493,2086.3493,52289732.0,0.0
2009-09-18,2069.6993,2112.9993,2069.6993,2098.6993,3093750.0,0.0
2009-09-22,2099.9993,2139.7993,2088.1993,2096.3493,3124314.0,0.0
2009-09-23,2083.9993,2124.2994,2083.9993,2101.3993,4924382.0,0.0
2009-09-24,2083.8994,2123.8994,2058.5993,2104.3994,2914929.0,0.0
2009-09-25,2084.9493,2145.9993,2075.8493,2129.7994,4227881.0,0.0
2009-09-29,2149.9994,2176.9993,2140.9994,2165.9994,2879353.0,0.0
2009-09-30,2170.1494,2210.8993,2161.0993,2201.1992,4407728.0,0.0
2009-10-01,2189.6994,2204.9993,2154.9994,2170.4494,2275659.0,0.0
2009-10-05,2069.6993,2171.9994,2069.6993,2137.0994,2954316.0,0.0
2009-10-06,2139.6993,2154.9994,2102.8993,2132.4494,3314632.0,0.0
2009-10-07,2099.9993,2154.9994,2083.0994,2098.9993,1937778.0,0.0
2009-10-08,2149.9994,2208.9994,2099.9993,2119.1993,10027243.0,0.0
2009-10-09,2117.9994,2132.4494,2089.9993,2100.0494,3691844.0,0.0
2009-10-12,2115.0494,2185.0494,2111.9994,2167.0994,6438858.0,0.0
2009-10-14,2180.0493,2194.9994,2153.0993,2178.1994,2883238.0,0.0
2009-10-15,2198.9993,2221.9993,2164.9994,2171.3993,3334536.0,0.0
2009-10-16,2185.0494,2221.9993,2150.1494,2216.5994,3352893.0,3.2194
2009-10-20,2235.0493,2240.2994,2177.2493,2183.8493,2482565.0,0.0
2009-10-21,2169.9493,2208.9994,2169.9493,2182.4493,2422834.0,0.0
2009-10-22,2174.9494,2179.7993,2119.9995,2133.5494,2276176.0,0.0
2009-10-23,2151.9993,2153.9993,2037.1994,2047.2994,6554056.0,0.0
2009-10-26,2039.9994,2064.4993,2005.0994,2015.4494,3146055.0,0.0
2009-10-27,1999.9994,2009.6994,1975.0994,1990.2993,3608010.0,0.0
2009-10-28,1974.9494,2042.5993,1974.9494,2035.6494,3482608.0,0.0
2009-10-29,1999.6993,2065.6494,1989.9995,2003.8494,2869468.0,0.0
2009-10-30,2010.0495,2019.9995,1921.5994,1931.2493,6215080.0,0.0
2009-11-03,1919.9494,1924.9994,1805.9995,1820.6494,4472087.0,0.0
2009-11-04,1844.9995,1927.3994,1839.9994,1920.6494,4205611.0,0.0
2009-11-05,1938.7995,1945.9994,1850.8994,1939.7995,3822330.0,0.0
2009-11-06,1960.0494,1973.9494,1939.9994,1956.7495,2858763.0,0.0
2009-11-09,1959.6995,2030.9994,1959.6995,2024.5494,3090734.0,0.0
2009-11-10,2035.0493,2099.9993,2006.9993,2052.5994,5532272.0,0.0
2009-11-11,2069.9994,2124.1494,2035.5494,2107.9493,3408307.0,0.0
2009-11-12,2035.3494,2143.9993,2035.3494,2100.1994,3558523.0,0.0
2009-11-13,2089.6995,2127.8993,2085.0993,2116.6994,2852351.0,0.0
2009-11-16,2140.0494,2158.7994,2131.6993,2147.7494,2104041.0,0.0
2009-11-17,2162.9994,2162.9994,2105.9993,2133.7493,3536746.0,0.0
2009-11-18,2135.4493,2147.9994,2095.0994,2102.4494,3420199.0,0.0
2009-11-19,2099.9493,2110.8993,2072.2494,2081.9494,2513864.0,0.0
2009-11-20,2069.6993,2134.9994,2050.9995,2125.1494,3042116.0,0.0
2009-11-23,2145.0494,2204.9993,2134.4993,2195.4993,5079864.0,0.0
2009-11-24,2219.9992,2219.9992,2166.3493,2176.0992,2831086.0,0.0
2009-11-25,2184.9993,2225.8993,2174.9993,2193.7494,5344688.0,0.0
2009-11-26,1099.9997,1109.9996,1056.5997,1064.5997,2274918.0,0.0
2009-11-27,1039.9997,1060.9997,1011.2497,1048.8997,3452029.0,0.0
2009-11-30,1060.9997,1077.9997,1055.0497,1062.7997,1677771.0,0.0
2009-12-01,1069.9497,1099.9997,1062.9997,1097.8497,1307808.0,0.0
2009-12-02,1079.9996,1117.9996,1079.9996,1100.2496,1549865.0,0.0
2009-12-03,1105.1497,1119.9997,1094.9996,1101.5497,1422824.0,0.0
2009-12-04,1089.9997,1106.3997,1082.0497,1089.0496,1474164.0,0.0
2009-12-07,1085.0997,1098.5997,1051.0996,1055.6497,2260355.0,0.0
2009-12-08,1054.9497,1084.0497,1050.0997,1080.2497,1860279.0,0.0
2009-12-09,1069.9997,1077.7997,1062.9997,1072.0497,1150176.0,0.0
2009-12-10,1064.9497,1081.6997,1062.1997,1070.5497,1313400.0,0.0
2009-12-11,1079.8496,1087.9997,1064.1496,1068.9497,1651120.0,0.0
2009-12-14,1064.9497,1083.4996,1059.5497,1066.3497,1456069.0,0.0
2009-12-15,1064.9497,1078.9997,1047.9997,1051.3497,1428083.0,0.0
2009-12-16,1052.0497,1054.8997,1038.0997,1046.9497,1697889.0,0.0
2009-12-17,1044.9497,1051.6997,1030.0997,1034.0497,1691274.0,0.0
2009-12-18,1050.0997,1050.0997,1007.9997,1010.4497,2146691.0,0.0
2009-12-21,1004.9497,1034.7497,989.9997,1016.5497,3144715.0,0.0
2009-12-22,1021.9996,1028.9997,1011.5997,1018.7997,1562957.0,0.0
2009-12-23,1027.9997,1067.8997,1021.1497,1065.8996,2823715.0,0.0
2009-12-24,1069.9997,1083.5997,1049.9997,1075.1997,1964498.0,0.0
2009-12-29,1084.9997,1088.6997,1075.0997,1077.7496,1267726.0,0.0
2009-12-30,1069.8497,1082.9997,1069.8497,1074.9496,753838.0,0.0
2009-12-31,1082.3497,1095.9997,1076.9997,1089.3996,1458603.0,0.0
2010-01-04,1093.9997,1093.9997,1021.9996,1075.3497,28467177.0,0.0
2010-01-05,1085.9997,1092.6997,1065.4997,1069.5496,1598587.0,0.0
2010-01-06,1075.0497,1094.1997,1069.9997,1088.7997,2174049.0,0.0
2010-01-07,1084.9997,1114.9997,1084.9997,1105.1997,3007503.0,0.0
2010-01-08,1109.9996,1114.9997,1097.2496,1101.9496,1878996.0,0.0
2010-01-11,1152.4996,1184.6996,1065.9997,1081.5497,4325111.0,0.0
2010-01-12,1079.6997,1108.9997,1065.9997,1083.6997,2541699.0,0.0
2010-01-13,1085.0496,1091.9497,1069.9997,1088.3497,3359366.0,0.0
2010-01-14,1089.9997,1124.4496,1087.9997,1120.8497,3873161.0,0.0
2010-01-15,1125.0497,1134.9997,1104.9997,1109.1997,1542968.0,0.0
2010-01-18,1099.9997,1115.6996,1075.3497,1099.5496,1193187.0,0.0
2010-01-19,1099.9997,1108.9997,1081.1497,1085.1997,1170689.0,0.0
2010-01-20,1084.9497,1096.6997,1071.2996,1077.7496,1593834.0,0.0
2010-01-21,1071.9996,1077.9997,1050.9997,1053.7997,1769243.0,0.0
2010-01-22,1039.9496,1069.9997,1029.6997,1053.1497,4500672.0,0.0
2010-01-25,1044.9497,1059.8997,1036.9997,1041.6997,1567057.0,0.0
2010-01-27,1028.0996,1049.8497,1020.9997,1025.8497,2238745.0,0.0
2010-01-28,1034.9997,1045.9997,1025.0997,1037.3997,1892580.0,0.0
2010-01-29,1024.9497,1050.9997,1017.9997,1046.5496,1877257.0,0.0
2010-02-01,1037.9497,1054.9997,1035.0497,1046.5997,1071167.0,0.0
2010-02-02,1054.9997,1058.9997,1024.0997,1026.5997,1641689.0,0.0
2010-02-03,1030.3497,1047.7997,1029.9997,1033.7497,1778309.0,0.0
2010-02-04,1027.9497,1044.9996,1015.0997,1019.3997,1241172.0,0.0
2010-02-05,1004.9997,1008.6497,977.0997,981.2997,4093018.0,0.0
2010-02-08,994.6997,1004.5997,975.9998,996.3497,2635907.0,0.0
2010-02-09,994.9497,998.8997,984.1497,993.7497,1287965.0,0.0
2010-02-10,999.9997,1000.9997,981.9997,984.6497,1523477.0,0.0
2010-02-11,989.9997,1017.9997,989.3497,1013.9497,2488194.0,0.0
2010-02-15,1015.0497,1027.7997,1005.1997,1007.4497,1344950.0,0.0
2010-02-16,1004.9497,1023.9997,1004.9497,1017.3997,1734928.0,0.0
2010-02-17,1022.9997,1035.8997,1021.9996,1031.9997,1811607.0,0.0
2010-02-18,1035.9997,1035.9997,994.9997,997.3997,2313368.0,0.0
2010-02-19,990.9997,992.9997,978.1497,984.2497,1962368.0,0.0
2010-02-22,995.1497,999.9997,972.1997,978.8997,1211536.0,0.0
2010-02-23,974.9497,983.4497,970.9997,974.8997,1119299.0,0.0
2010-02-24,961.9997,985.9997,961.9997,977.1997,1102034.0,0.0
2010-02-25,980.0497,981.9997,960.9997,964.3497,1409383.0,0.0
2010-02-26,963.9997,994.9997,963.9997,977.9997,2621755.0,0.0
2010-03-02,986.5997,998.9996,979.9997,983.5997,1380499.0,0.0
2010-03-03,979.9497,1024.5497,979.9497,1021.9497,2900935.0,0.0
2010-03-04,1022.2497,1033.4996,1007.9997,1013.7497,1601993.0,0.0
2010-03-05,1019.9997,1027.8997,1005.7497,1009.9497,1159978.0,0.0
2010-03-08,1017.9997,1023.9997,1003.1997,1005.1997,937606.0,0.0
2010-03-09,1009.9997,1014.9997,988.0497,990.1997,1673691.0,0.0
2010-03-10,993.9997,1018.3997,988.1998,1008.0497,2325997.0,0.0
2010-03-11,1004.9997,1019.8997,1004.9997,1016.5497,1251123.0,0.0
2010-03-12,1019.9997,1032.5997,1014.9997,1021.2497,1883573.0,0.0
2010-03-15,1021.9996,1030.9997,1014.0997,1027.7496,1295916.0,0.0
2010-03-16,1029.9997,1069.9997,1027.9997,1066.7997,3051276.0,0.0
2010-03-17,1074.9997,1082.8997,1064.1496,1066.5497,1891397.0,0.0
2010-03-18,1072.9997,1078.4997,1062.2997,1075.0497,1128629.0,0.0
2010-03-19,1075.9996,1094.9996,1070.0996,1089.7997,1414417.0,0.0
2010-03-22,1073.9997,1099.9997,1068.0997,1073.8996,1863100.0,0.0
2010-03-23,1080.0497,1091.9997,1075.9996,1089.2496,1272658.0,0.0
2010-03-25,1087.9997,1095.2497,1079.2497,1091.6996,1000990.0,0.0
2010-03-26,1097.9997,1109.3997,1094.9996,1098.9996,1561174.0,0.0
2010-03-29,1080.4997,1108.9496,1051.5497,1093.8497,1172627.0,0.0
2010-03-30,1097.9997,1104.8996,1082.7996,1087.8496,1343712.0,0.0
2010-03-31,1087.9997,1093.9997,1072.4997,1074.6497,1384575.0,0.0
2010-04-01,1080.0497,1098.8997,1077.9997,1093.6497,914193.0,0.0
2010-04-05,1099.9997,1126.9997,1098.9996,1125.1496,1624888.0,0.0
2010-04-06,1139.9997,1139.9997,1118.2497,1121.1496,924343.0,0.0
2010-04-07,1127.9997,1170.9996,1123.0496,1128.9996,1691414.0,0.0
2010-04-08,1105.2496,1138.9997,1101.0996,1104.2496,1134488.0,0.0
2010-04-09,1107.9997,1139.3996,1106.9996,1123.9496,1534068.0,0.0
2010-04-12,1127.9997,1138.7997,1121.9996,1125.6496,1060803.0,0.0
2010-04-13,1136.9996,1136.9996,1094.9996,1120.7496,942022.0,0.0
2010-04-15,1129.9996,1132.4997,1087.3496,1090.2497,2536362.0,0.0
2010-04-16,1067.0497,1093.7996,1067.0497,1083.2997,1776389.0,0.0
2010-04-19,1074.6497,1074.6497,1052.1997,1061.9497,1680210.0,0.0
2010-04-20,1071.9996,1079.2996,1054.9997,1063.8997,1537769.0,0.0
2010-04-21,1073.9497,1073.9497,1050.1997,1054.1997,1466180.0,0.0
2010-04-22,1059.6997,1093.8997,1049.9997,1075.5497,2692918.0,0.0
2010-04-23,1087.9997,1094.9996,1081.2496,1087.3496,2147075.0,0.0
2010-04-26,1091.2997,1091.8997,1063.9996,1069.7997,1708327.0,0.0
2010-04-27,1049.5997,1069.6997,1019.9997,1061.0997,1066824.0,0.0
2010-04-28,1044.9996,1049.9997,1012.0497,1016.9997,4114597.0,0.0
2010-04-29,1029.9997,1037.9997,1018.9997,1034.6997,1799904.0,0.0
2010-04-30,1039.9997,1044.9996,1029.9997,1032.4997,1412196.0,0.0
2010-05-03,1024.6997,1032.4496,1018.0997,1023.5497,1417350.0,0.0
2010-05-04,1007.9997,1038.9997,1007.9997,1020.8997,3271556.0,0.0
2010-05-05,1000.3497,1022.9997,999.9997,1020.7497,1473564.0,0.0
2010-05-06,1019.9497,1024.6997,1006.2497,1010.8997,1682078.0,0.0
2010-05-07,998.9497,1059.9997,991.0997,1033.8496,8093917.0,0.0
2010-05-10,1050.0496,1082.9997,1044.9996,1080.1996,2863278.0,3.467
2010-05-11,1079.9996,1088.9997,1063.1497,1067.1997,2653418.0,0.0
2010-05-12,1069.9997,1088.1996,1063.0996,1081.9997,1577633.0,0.0
2010-05-13,1088.9997,1093.5996,1070.2997,1071.7997,1016490.0,0.0
2010-05-14,1064.9997,1069.7997,1036.1497,1043.5497,1750856.0,0.0
2010-05-17,1034.9497,1038.7997,1009.9997,1016.7497,2248216.0,0.0
2010-05-18,1022.9997,1033.4497,1008.9997,1020.6997,1679221.0,0.0
2010-05-19,1008.8997,1014.4997,995.0497,998.2997,2360844.0,0.0
2010-05-20,1003.9997,1013.7497,993.3997,999.8997,1763507.0,0.0
2010-05-21,984.9997,999.9997,976.3498,995.7497,1866120.0,0.0
2010-05-24,999.9997,1048.9996,999.9997,1021.4497,2579218.0,0.0
2010-05-25,1011.9997,1017.8497,984.9997,986.8497,2512562.0,0.0
2010-05-26,999.3997,1009.2497,991.2997,1007.3497,1190179.0,0.0
2010-05-27,1009.9997,1025.6997,1002.1497,1021.8497,1679558.0,0.0
2010-05-28,1031.1497,1036.9997,1014.9997,1033.8496,1357536.0,0.0
2010-05-31,1038.6997,1047.9496,1030.0997,1045.0497,1086267.0,0.0
2010-06-01,1044.9996,1049.6996,840.5497,1011.5497,3202986.0,0.0
2010-06-02,1011.9997,1027.9997,1003.5997,1011.8997,1637110.0,0.0
2010-06-03,1036.9997,1038.3997,1021.2497,1031.1497,1091755.0,0.0
2010-06-04,1038.6497,1038.6497,1022.9997,1030.7997,733763.0,0.0
2010-06-07,1014.9997,1018.6997,1000.2997,1009.3497,1147117.0,0.0
2010-06-08,1011.9997,1013.3997,994.9997,996.4497,1529544.0,0.0
2010-06-09,1006.3997,1014.7997,999.9997,1006.8497,1750387.0,0.0
2010-06-10,1012.6997,1016.9997,1008.1997,1015.4497,955703.0,0.0
2010-06-11,1023.9997,1049.4997,1022.9997,1046.2497,3262481.0,0.0
2010-06-14,1055.8997,1069.4997,1050.1997,1063.3997,1352372.0,0.0
2010-06-15,1067.6997,1069.6497,1050.9997,1065.4497,1621422.0,0.0
2010-06-16,1069.9997,1078.6997,1055.0497,1057.3496,1299142.0,0.0
2010-06-17,1060.4996,1077.6497,1058.7997,1071.2996,2645432.0,0.0
2010-06-18,1070.9496,1089.8997,1051.9997,1055.2497,4336117.0,0.0
2010-06-21,1061.0997,1073.7997,1061.0997,1065.2497,1006752.0,0.0
2010-06-22,1064.9997,1074.7996,1029.9997,1063.6496,1138550.0,0.0
2010-06-23,1058.9997,1067.6997,1053.9997,1058.5996,969174.0,0.0
2010-06-24,1055.1997,1064.9997,1047.9997,1051.2997,1039016.0,0.0
2010-06-25,1049.9997,1067.9996,1043.1997,1063.2497,1992316.0,0.0
